id,EAP,HPL,MWS
id12750,0.4392772,0.24876563,0.31195712
id23220,0.026503315,0.22504488,0.7484518
id11851,0.5676758,0.2966859,0.13563827
id27438,0.7757431,0.19658838,0.027668467
id00797,0.51820725,0.08637596,0.3954168
id08593,0.7970365,0.0019442595,0.2010192
id01042,0.10085835,0.020367472,0.8787742
id19898,0.91392255,0.06455109,0.021526342
id24615,0.26008865,0.04922781,0.6906835
id18594,0.07724639,0.0087522445,0.9140014
id08534,0.0076702395,0.0039389366,0.9883908
id03889,0.9720862,0.01780696,0.010106834
id04873,0.9989849,0.000685062,0.00032999634
id08264,0.9988977,0.00057561195,0.00052672176
id10187,0.459791,0.118016735,0.42219225
id14278,0.02681701,0.014998627,0.95818436
id22528,0.011396764,0.9879138,0.00068949437
id07416,0.4134325,0.42935342,0.15721412
id02857,0.6823216,0.09364529,0.22403312
id03875,0.0008162902,0.99909735,8.634698e-05
id24437,0.00046176338,0.99946004,7.825512e-05
id24940,0.010473451,0.9818528,0.0076736636
id15070,0.102175295,0.011937434,0.88588727
id14891,0.95761997,0.03242758,0.00995244
id02110,0.9990896,0.00033477132,0.00057566987
id24405,0.7355563,0.043540534,0.22090313
id00373,0.0016625875,0.00039368516,0.9979437
id12728,0.9991756,0.00045502302,0.00036940177
id18958,0.9818117,0.00037349813,0.01781475
id17443,0.0005335497,0.9988686,0.0005979549
id03959,0.99191874,0.0046817623,0.0033995109
id13218,0.09386579,0.0155088175,0.89062536
id01980,0.8644564,0.1187373,0.016806265
id10697,0.9991215,0.00046871416,0.0004098482
id24816,0.78331757,0.14723374,0.069448665
id00088,0.115410574,0.021511797,0.86307764
id13846,0.7408148,0.23552617,0.023659091
id17597,0.9431833,0.04706746,0.009749312
id09947,0.0030225893,0.9959617,0.0010156938
id12050,0.5371966,0.39966625,0.0631372
id24060,0.0017046779,0.0004539173,0.99784136
id19942,0.9798621,0.0072869887,0.0128509095
id06541,0.15447219,0.83500016,0.010527679
id05746,0.9986022,0.0005909461,0.0008068696
id13577,0.015584497,0.6859835,0.29843202
id11877,0.0024089543,0.9975292,6.187612e-05
id19491,0.62268597,0.13281362,0.2445004
id11352,0.0721221,0.010903195,0.91697466
id12791,0.99586356,0.00074387575,0.0033925294
id05282,0.05139444,0.020316796,0.9282888
id26833,0.34216526,0.63244873,0.025386015
id00580,0.023056854,0.0041663884,0.9727768
id01236,0.15731297,0.00985358,0.8328334
id05455,0.117579065,0.6121269,0.27029404
id00069,0.05471493,0.90141386,0.043871175
id01605,0.9555453,0.009481281,0.034973457
id17737,0.9967713,0.002529978,0.00069875515
id11315,0.008114709,0.0038961284,0.9879892
id24044,0.6432366,0.05686175,0.29990166
id18677,0.9674701,0.0019560158,0.03057392
id17678,0.74652755,0.10038982,0.15308258
id21528,0.95307666,0.039750602,0.0071727703
id21985,0.52113926,0.35061002,0.12825069
id12860,0.47695303,0.3551241,0.16792288
id08793,0.99750865,0.0007719967,0.0017193367
id09245,0.8856471,0.092257485,0.022095373
id12523,0.18339162,0.016076451,0.800532
id07158,0.10789044,0.7548575,0.1372521
id03473,0.006632105,0.9854108,0.007957046
id05999,0.9988501,0.00087822345,0.0002716083
id02469,0.91333544,0.058852457,0.027812108
id16675,0.04396522,0.044471484,0.9115633
id20508,0.0012969135,0.00056110666,0.998142
id12669,0.9969409,0.0024307796,0.00062829064
id22277,0.06914885,0.016037414,0.91481376
id00355,0.012010991,0.07863975,0.90934926
id24427,0.023565065,0.96787673,0.008558246
id19241,0.7795717,0.18093751,0.0394908
id26301,0.16778988,0.30406225,0.5281478
id09404,0.2530827,0.7076036,0.039313745
id14347,0.8511419,0.019460492,0.12939762
id06898,0.9989209,0.00052206,0.0005571033
id08750,0.856868,0.026349343,0.116782635
id13572,0.9193225,0.027195498,0.05348206
id08731,0.0011986474,0.99847,0.00033129723
id20124,0.773071,0.005241526,0.22168748
id14276,0.047229897,0.8597759,0.0929942
id13035,0.9903098,0.0041202293,0.0055699875
id24056,0.015003216,0.0016991632,0.9832976
id21132,0.9930996,0.0055384175,0.0013619543
id21465,0.45561075,0.06393533,0.48045397
id27148,0.00202767,0.9976592,0.00031307485
id14482,0.43090144,0.26623407,0.3028645
id17950,0.7400656,0.20814301,0.05179144
id15233,0.00023229206,0.9997011,6.6654546e-05
id11794,0.028127473,0.0033436206,0.9685289
id27227,0.1003518,0.8201727,0.07947541
id13093,0.38789797,0.05939101,0.552711
id12869,0.00025673554,0.9996679,7.537847e-05
id01256,0.7878926,0.14760727,0.064500175
id00934,0.63544893,0.09223602,0.27231506
id00121,0.036340453,0.9185106,0.045148924
id11054,0.00633464,0.95181865,0.041846734
id02573,0.97440207,0.018964166,0.0066337003
id13626,0.41658735,0.30574486,0.2776678
id25047,0.5097353,0.36461306,0.12565166
id04465,0.006305666,0.98745126,0.0062430715
id09344,0.0077029564,0.0013303558,0.9909667
id24254,0.00011056142,0.9998572,3.2273332e-05
id04266,0.11726554,0.025323642,0.8574108
id19734,0.11295836,0.011235766,0.87580585
id13127,0.98327214,0.009634679,0.0070932065
id27066,0.79362947,0.013669025,0.19270149
id13629,0.0026472483,0.00058904395,0.9967637
id26484,0.8408225,0.13567099,0.023506522
id02074,0.70378584,0.0096117575,0.2866024
id24688,0.9080288,0.03171867,0.060252555
id17455,0.003533243,0.9949831,0.001483649
id14980,0.99918085,0.0005021011,0.000317027
id15840,0.9813634,0.012157513,0.0064791017
id20440,0.013920486,0.22033481,0.76574475
id25262,0.99882644,0.001037497,0.00013606533
id20395,0.0003243038,0.9995413,0.00013441629
id14332,0.0044297744,0.9895104,0.006059818
id07118,0.6537128,0.030844033,0.31544322
id26424,0.99923944,0.00048758378,0.00027298165
id21308,0.959992,0.008091231,0.03191674
id21688,0.0018923759,0.00067536026,0.9974323
id09581,0.12832366,0.85664797,0.015028331
id27297,0.92201555,0.06739204,0.010592464
id20086,0.05191742,0.7223696,0.22571301
id03762,0.0025336773,0.9970708,0.00039549972
id10789,0.8314471,0.024053466,0.14449938
id18058,0.033745088,0.0425252,0.92372966
id01701,0.99348104,0.0050984994,0.0014204985
id17232,0.046309,0.94891524,0.004775786
id23541,0.3073724,0.010723132,0.68190444
id20699,0.003787715,0.9951061,0.0011061585
id06657,0.006612062,0.08817445,0.9052135
id13807,0.039920438,0.012065487,0.9480141
id18344,0.42370525,0.2907568,0.285538
id09363,0.4518463,0.19227198,0.35588172
id12470,0.0007978057,0.99885297,0.0003491984
id13430,0.99621886,0.0022844225,0.0014967321
id13549,0.01555811,0.0004064676,0.98403543
id24423,0.91483,0.07918664,0.005983377
id15402,0.7503172,0.009622647,0.2400601
id22070,0.0034450833,0.9959519,0.00060303404
id05977,0.96020246,0.038743664,0.001053917
id18772,0.4271321,0.083166294,0.48970166
id11214,0.086573504,0.9110525,0.0023739855
id01263,0.78090644,0.113955215,0.10513831
id03187,0.45156717,0.41257405,0.13585882
id07817,0.9978315,0.0011994394,0.0009690272
id08796,0.020350737,0.96588415,0.013765147
id02347,0.060755186,0.0032191535,0.9360257
id08989,0.02889397,0.0025876686,0.9685184
id24462,0.6991229,0.14799376,0.15288335
id05147,0.023710428,0.0019242847,0.9743653
id26389,0.010144746,0.64552844,0.34432682
id12300,0.13917162,0.036758706,0.8240697
id06273,0.96901053,0.0068085357,0.024180893
id27453,0.6423914,0.28149775,0.07611084
id19255,0.67841935,0.0901474,0.23143327
id22593,0.9638479,0.0037648692,0.03238731
id07089,0.9993942,0.0002308905,0.00037494063
id22379,0.0021249515,0.9971636,0.000711492
id22024,0.9598056,0.028508618,0.011685707
id25541,0.31579164,0.5632122,0.12099615
id10216,0.06147418,0.93753654,0.0009893184
id07493,0.99900407,0.0006201238,0.00037578066
id25552,0.7506664,0.04840899,0.2009247
id21244,0.97235805,0.0058674673,0.02177446
id17278,0.06529547,0.9082745,0.026430033
id14850,0.0070971656,0.96837103,0.024531815
id21434,0.00058474793,0.0004032091,0.999012
id22924,0.9448532,0.008123244,0.047023606
id17321,0.47045764,0.1464517,0.3830907
id04319,0.80689704,0.068967864,0.12413508
id09823,0.34091452,0.58223337,0.076852076
id03485,0.000337444,0.9981079,0.0015546574
id12138,0.6678154,0.113314025,0.2188706
id00196,0.1335414,0.26365626,0.6028024
id07822,0.025690615,0.01312985,0.96117955
id21775,0.02872379,0.042120352,0.9291559
id13407,0.6791904,0.0081745675,0.31263503
id12430,0.00069044187,0.9988933,0.00041626388
id23691,0.9982134,0.0015274324,0.00025912852
id17641,0.0070703602,0.98985785,0.0030717766
id09125,0.0014618271,0.99763894,0.0008991929
id18512,0.9195958,0.025428219,0.05497602
id01639,0.26454687,0.3415851,0.39386797
id06860,0.012283371,0.006351921,0.98136467
id25534,0.99848205,0.0007017414,0.0008162564
id13546,0.80994487,0.16958898,0.020466156
id10032,0.5408094,0.100294225,0.3588964
id05228,0.06751521,0.06941685,0.863068
id24992,0.0017684413,0.0011130356,0.9971186
id14168,0.99837923,0.0004949384,0.0011258748
id20747,0.62843347,0.29247883,0.07908772
id16986,0.962526,0.015847879,0.021626042
id11226,0.8037766,0.08763928,0.108584166
id13998,0.9981511,0.0010657869,0.0007830077
id15169,0.9860216,0.01289233,0.0010860557
id00737,0.83467895,0.019461328,0.14585973
id24476,0.49367544,0.01790881,0.48841575
id03044,0.70070046,0.15946719,0.13983238
id26746,0.16694434,0.8192198,0.013835783
id10776,0.7132133,0.12406101,0.16272567
id06266,0.16181913,0.015020296,0.8231606
id13362,0.94845474,0.050454482,0.0010907847
id09335,0.944587,0.0005830772,0.054829903
id15894,0.19156766,0.75860494,0.049827397
id15866,0.084557176,0.013556615,0.9018862
id25763,0.42595184,0.041814566,0.5322336
id01091,0.004098462,0.9938532,0.0020482892
id11647,0.97650427,0.015469353,0.008026416
id19671,0.025321677,0.17141311,0.8032652
id18007,0.006703949,0.0018067111,0.9914894
id01473,0.5415464,0.40359303,0.054860525
id07169,0.22727244,0.102354914,0.6703726
id05484,0.0021141882,0.0013085096,0.9965773
id18452,0.8057557,0.1507169,0.04352745
id27490,0.6915451,0.2708479,0.037607003
id11050,0.7735886,0.0561991,0.17021231
id07588,0.06882798,0.00226649,0.92890555
id21194,0.9993641,0.00053861074,9.7267024e-05
id07282,0.0036609434,0.00042480708,0.9959143
id03652,0.99954873,0.00017254749,0.00027871784
id04009,0.018968647,0.9467942,0.03423718
id27188,0.72003007,0.08797082,0.19199912
id19554,0.95979846,0.01884909,0.021352392
id04072,0.97231424,0.023101607,0.0045841197
id19023,0.5008008,0.2985281,0.20067109
id08801,0.02884598,0.005012515,0.9661415
id08893,0.68918276,0.043905742,0.26691148
id03644,0.002609835,0.9921071,0.005283084
id00579,0.6064817,0.12259394,0.27092436
id15631,0.73142284,0.2629707,0.005606505
id07828,0.26784107,0.2046569,0.527502
id00411,0.014330282,0.97272384,0.012945868
id26553,0.6783097,0.1971484,0.12454192
id05221,0.0083541,0.0021552094,0.9894907
id20958,0.98672974,0.006982443,0.006287832
id19691,0.9730776,0.0007074036,0.026214998
id10400,0.99935323,0.00035776556,0.00028896978
id16157,0.010894876,0.0015479669,0.9875572
id26110,0.039143227,0.9488163,0.012040485
id26270,0.57358813,0.4146198,0.011792065
id04157,0.98028004,0.0107793575,0.008940638
id24711,0.10571951,0.006799396,0.8874811
id05534,0.08835222,0.015387183,0.8962606
id21712,0.15251549,0.71329165,0.13419282
id03280,0.31682017,0.07118551,0.6119943
id14997,0.10491314,0.0011903675,0.89389646
id21964,0.0028517123,0.00029668503,0.9968516
id20963,0.0029212476,0.00018385884,0.99689484
id08635,0.61762327,0.3742603,0.008116398
id16390,0.4028318,0.5366125,0.0605557
id16486,0.8606787,0.017909724,0.121411614
id14367,0.039160118,0.06081061,0.9000293
id10560,0.99874496,0.0006444782,0.00061057846
id14106,0.3315161,0.08786795,0.580616
id09668,0.9760465,0.0022553592,0.021698166
id18250,0.99828327,0.0010382558,0.00067847426
id26648,0.70496756,0.2773764,0.01765605
id27314,0.9360218,0.030168075,0.033810142
id04581,0.021896493,0.4292188,0.54888475
id06405,0.97101,0.026195077,0.0027949514
id17908,0.011837913,0.001522544,0.98663956
id07217,0.15825048,0.029300224,0.8124493
id17285,0.0017434257,0.00026189646,0.99799466
id19589,0.7080296,0.21300748,0.078962915
id15916,0.81947553,0.12462568,0.05589883
id26239,0.9969427,0.0011597577,0.0018974706
id20163,0.93444175,0.00940315,0.05615512
id22845,0.081417754,0.06124414,0.8573381
id11509,0.66273195,0.06694413,0.27032393
id26789,0.40002772,0.10602211,0.4939502
id24679,0.6542725,0.13604414,0.2096834
id19832,0.99871206,0.00041276013,0.0008751493
id11724,0.7415801,0.02578709,0.23263283
id01539,0.8994282,0.039451618,0.06112021
id22039,0.7261383,0.18291807,0.09094368
id07621,0.002437981,0.00028734753,0.9972747
id16398,0.0005338362,0.9993086,0.00015758976
id15932,0.7252414,0.032894716,0.24186382
id17054,0.00075381575,0.9991591,8.7047105e-05
id23487,0.64103466,0.004428472,0.35453686
id16099,0.0019241761,0.9959279,0.002147925
id25225,0.9627985,0.019844212,0.017357308
id18173,0.15777075,0.6937664,0.14846283
id24856,0.99814487,0.0010681929,0.0007869667
id14760,0.022092722,0.36196825,0.61593896
id25291,0.74784726,0.24609147,0.006061267
id16267,0.9707746,0.02001849,0.00920687
id07922,0.023333654,0.0027342758,0.973932
id20870,0.39311498,0.018109709,0.58877534
id21780,0.19470426,0.7758982,0.029397525
id21309,0.86541235,0.060502008,0.07408569
id05849,0.9764005,0.0067206738,0.016878821
id16246,0.010660559,0.00093039416,0.98840904
id25081,0.0009769561,0.99873966,0.00028336194
id06468,0.61696005,0.30562383,0.07741618
id13842,0.13848893,0.7431557,0.11835532
id23976,0.1951507,0.047113366,0.7577359
id25649,0.9957153,0.000706504,0.003578169
id26815,0.0035701294,0.9954436,0.0009862426
id09343,0.0072740186,0.002475934,0.99025005
id03120,0.06115502,0.1424701,0.79637486
id16638,0.7273839,0.0501841,0.22243197
id18625,0.0038567889,0.00039691746,0.9957463
id01679,0.25618562,0.013098313,0.73071605
id17137,0.011494739,0.9870726,0.0014326889
id14684,0.002350858,0.0011603911,0.9964888
id01671,0.2257955,0.19143444,0.58277005
id27271,0.4343747,0.044561505,0.5210638
id16321,0.9987184,0.00071380317,0.0005678753
id07468,0.00034250208,0.9995771,8.041269e-05
id20777,0.13652088,0.48112756,0.38235155
id26036,0.8094704,0.09890449,0.09162517
id23135,0.017643876,0.0025378352,0.9798182
id07669,0.06460006,0.06974381,0.86565614
id00142,0.0034934923,0.9962237,0.00028280885
id12357,0.9770372,0.0022625716,0.020700205
id08890,0.058473963,0.045134753,0.8963913
id21379,0.014679628,0.98505694,0.00026342992
id12099,0.1821805,0.0024997983,0.81531966
id06503,0.12202809,0.72805387,0.14991808
id14408,0.36519396,0.61012834,0.024677705
id17370,0.7598728,0.11455047,0.12557676
id25432,0.9613582,0.021488238,0.017153589
id10132,0.22750421,0.013368786,0.759127
id27069,0.01546966,0.92454076,0.05998955
id11515,0.5987862,0.31786737,0.08334646
id01323,0.90660113,0.022101872,0.07129696
id22520,0.002274902,0.0026140248,0.99511105
id03293,0.060215816,0.0029933325,0.9367909
id19708,0.2326192,0.01854517,0.7488356
id22346,0.9691065,0.02395823,0.006935316
id27744,0.9965988,0.0018804823,0.001520734
id04004,0.7529616,0.052403968,0.19463445
id09476,0.9984256,0.0009414657,0.00063299044
id01582,0.011971063,0.030314662,0.9577143
id23782,0.42692155,0.3711088,0.20196962
id03403,0.0032680463,0.002287499,0.99444443
id11119,0.010074786,0.98625356,0.0036716575
id16681,0.9408483,0.03134656,0.027805189
id16399,0.99878746,0.0005439873,0.00066858256
id22630,0.94592345,0.029209975,0.024866583
id27950,0.81703734,0.046533007,0.13642971
id00046,0.9822834,0.001944362,0.015772171
id25556,0.27974167,0.14328009,0.57697827
id16039,0.9983746,0.0011364575,0.0004889004
id09110,0.99804366,0.001283761,0.00067258044
id19881,0.7362045,0.248061,0.015734524
id21735,0.87335867,0.089313485,0.037327908
id02023,0.9977647,0.0019269438,0.0003083798
id01230,0.009595359,0.9897984,0.0006062573
id14916,0.029246792,0.083699144,0.8870541
id04944,0.65826875,0.20987743,0.13185386
id04349,0.05648716,0.028931204,0.91458166
id22580,0.005413392,0.99413717,0.00044941658
id00343,0.75158334,0.18674226,0.061674394
id14218,0.001109094,0.99719906,0.0016918957
id10546,0.93393326,0.04622164,0.019845063
id05627,0.09784521,0.039567817,0.8625869
id13735,0.051808987,0.8098077,0.13838331
id01525,0.062070392,0.5119126,0.42601702
id25242,0.48768267,0.09098152,0.42133576
id17077,0.59285545,0.10640883,0.30073574
id05672,0.27687854,0.59887815,0.124243386
id22404,0.05441147,0.93930393,0.0062846164
id25704,0.099699646,0.85148966,0.048810672
id00903,0.9989644,0.00070399424,0.00033162982
id15496,0.75252575,0.20694678,0.040527444
id09903,0.034200944,0.0015670459,0.96423197
id03419,0.9854467,0.0053506573,0.009202641
id06647,0.4527423,0.012968823,0.5342888
id16700,0.013113462,0.9857789,0.0011076524
id08983,0.65358025,0.23165767,0.11476212
id20782,0.25863683,0.3836841,0.35767904
id24494,0.98960555,0.0057700775,0.0046243677
id10495,0.010397106,0.98941785,0.00018502693
id21262,0.40934792,0.0063766195,0.5842755
id25689,0.069608055,0.034181863,0.8962101
id03705,0.13770035,0.089293055,0.7730066
id01187,0.47271565,0.49294224,0.03434208
id24649,0.89277864,0.047895722,0.05932564
id12629,0.0062812255,0.0017182047,0.9920006
id15211,0.0047971974,0.99287593,0.0023268843
id13170,0.13883959,0.017139044,0.8440213
id14801,0.9111005,0.03986056,0.04903895
id18525,0.9140584,0.026362753,0.0595789
id21963,0.99930096,0.0005393845,0.00015964001
id23746,0.048407327,0.026927054,0.92466563
id18216,0.05102768,0.025323682,0.9236486
id16493,0.00074226403,0.00022217244,0.9990356
id12987,0.002362342,0.997303,0.00033463544
id04814,0.5262335,0.10975272,0.36401376
id18602,0.56126153,0.041934922,0.39680353
id23173,0.012658889,0.98216015,0.0051809363
id21165,0.55873924,0.03615172,0.40510905
id26123,0.99367577,0.005660657,0.00066350505
id22608,0.027683329,0.0014116423,0.97090507
id21139,0.99925834,0.00035405383,0.00038760933
id21853,0.4411776,0.45103723,0.10778521
id24128,0.9763241,0.015433016,0.008242898
id15666,0.6109851,0.034125168,0.35488975
id11552,0.04856269,0.94322634,0.008210968
id17621,0.044821754,0.20013213,0.75504607
id20001,0.8497173,0.14188932,0.008393354
id14166,0.36876926,0.61499465,0.016236074
id24108,0.45031595,0.4727157,0.07696828
id19871,0.009977926,0.96839875,0.021623338
id22361,0.0056137093,0.0015198303,0.9928665
id21065,0.15640853,0.4091709,0.43442056
id20749,0.9598765,0.011067545,0.029055944
id20898,0.0026196798,0.9970983,0.000282059
id10398,0.052043907,0.025662525,0.9222936
id03578,0.43986717,0.057535928,0.5025969
id25932,0.122794926,0.018323084,0.858882
